Date,Open,High,Low,Close,Adj Close,Volume
2024-10-03,169.62,174.94,169.19,171.89,170.51,13072300
2024-10-02,167.55,172.84,167.02,170.66,169.29,14317800
2024-10-01,172.16,172.25,165.8,167.47,166.13,23770400
2024-09-30,171.87,172.92,169.63,172.5,171.12,16902000
2024-09-27,178.17,178.47,171.76,172.69,171.31,20580900
2024-09-26,178.5,180.25,175.0,178.09,176.66,24340000
2024-09-25,174.65,177.14,173.76,175.52,174.11,16613800
2024-09-24,172.81,175.99,171.68,174.84,173.44,34223400
2024-09-23,172.0,173.32,168.35,172.94,171.55,29431100
2024-09-20,167.18,172.02,166.47,171.1,169.73,91758500
2024-09-19,167.68,170.0,165.66,167.42,166.08,32453100
2024-09-18,163.77,167.47,161.36,161.67,159.85,26557600
2024-09-17,165.49,166.02,160.7,162.47,160.64,19844300
2024-09-16,165.19,165.5,160.41,164.02,162.17,26126900
2024-09-13,166.74,168.08,164.04,167.69,165.8,29850000
2024-09-12,158.1,166.32,156.83,164.56,162.71,43530700
2024-09-11,148.39,158.87,145.04,158.27,156.49,39700800
2024-09-10,141.22,149.86,141.04,148.21,146.54,36067500
2024-09-09,139.11,141.59,134.9,140.82,139.23,39516700
2024-09-06,143.25,143.5,136.6,137.0,135.46,76634600
2024-09-05,150.57,156.36,150.11,152.82,151.1,31548500
2024-09-04,150.3,157.79,149.15,154.12,152.38,20324100
2024-09-03,160.38,160.74,151.38,152.79,151.07,37179100
2024-08-30,161.12,163.24,158.71,162.82,160.99,25158500
2024-08-29,158.49,163.2,155.41,156.93,155.16,23519300
2024-08-28,160.08,162.28,156.25,158.18,156.4,18063600
2024-08-27,157.6,162.03,155.83,161.39,159.57,16683100
2024-08-26,164.96,165.7,158.66,159.62,157.82,18521200
2024-08-23,165.03,168.28,163.46,166.36,164.49,18848000
2024-08-22,170.84,172.42,161.49,162.34,160.51,30044500
2024-08-21,165.12,166.47,162.88,165.78,163.91,16097700
2024-08-20,167.05,168.37,164.15,165.95,164.08,19417500
2024-08-19,164.86,167.83,160.42,167.71,165.82,20441700
2024-08-16,164.47,166.09,162.68,165.72,163.85,19296900
2024-08-15,161.2,166.67,160.34,166.13,164.26,27945000
2024-08-14,158.02,160.25,154.72,157.69,155.91,20184200
2024-08-13,151.55,156.38,149.81,156.16,154.4,22053600
2024-08-12,148.08,151.13,146.37,148.62,146.95,17778500
2024-08-09,144.2,149.55,144.11,148.26,146.59,18438700
2024-08-08,141.2,146.27,138.4,145.74,144.1,27583200
2024-08-07,148.25,150.1,135.83,136.27,134.73,29749800
2024-08-06,141.73,148.91,140.25,143.92,142.3,24751300
2024-08-05,129.61,145.42,128.5,142.08,140.48,41309300
2024-08-02,141.93,145.35,139.6,143.82,142.2,33745800
2024-08-01,157.5,158.91,146.17,147.02,145.36,40320000
2024-07-31,151.47,161.33,151.0,160.68,158.87,45827500
2024-07-30,153.28,153.47,143.35,143.52,141.9,31102300
2024-07-29,152.02,155.0,149.15,150.22,148.53,16625800
2024-07-26,153.5,153.58,149.92,151.63,149.92,20839900
2024-07-25,151.26,153.55,145.52,149.26,147.58,30872100
2024-07-24,160.35,161.41,151.1,151.34,149.63,37162600
2024-07-23,160.4,165.33,159.9,163.77,161.92,21570200
2024-07-22,160.23,162.99,157.9,161.06,159.25,28813300
2024-07-19,161.84,163.95,157.12,157.35,155.58,26309500
2024-07-18,158.89,161.51,153.9,160.52,158.71,37973500
2024-07-17,162.31,162.84,155.61,155.98,154.22,43343400
2024-07-16,172.4,172.81,166.4,169.38,167.47,22244900
2024-07-15,170.0,173.51,169.26,171.42,169.49,22999200
2024-07-12,171.1,172.59,169.13,170.07,168.15,30453000
2024-07-11,176.47,176.49,166.85,170.6,168.67,51026000
2024-07-10,174.6,176.65,172.64,174.47,172.5,41074000
2024-07-09,175.66,177.1,170.56,173.33,171.38,37802000
2024-07-08,170.5,175.69,170.5,174.59,172.62,36398000
2024-07-05,175.56,176.55,169.6,170.33,168.41,45240000
2024-07-03,167.0,172.92,166.45,172.92,170.97,39954000
2024-07-02,164.08,165.92,162.2,165.75,163.88,32539000
2024-07-01,160.82,164.88,159.35,164.08,162.23,47623000
2024-06-28,159.59,163.92,158.6,160.55,158.74,69377000
2024-06-27,159.2,160.56,157.1,158.67,156.88,31649000
2024-06-26,159.76,161.82,157.36,159.2,157.41,46479000
2024-06-25,160.01,160.6,156.4,158.08,156.3,53329000
2024-06-24,164.21,166.1,159.07,159.22,157.43,58575000
2024-06-21,169.57,171.4,165.14,165.86,163.48,99289000
2024-06-20,180.35,180.48,172.22,173.46,170.96,68157000
2024-06-18,183.96,185.16,178.5,180.25,177.66,86797000
2024-06-17,180.0,184.3,177.86,182.89,180.25,87528000
2024-06-14,168.69,174.72,168.21,173.5,171.01,69705000
2024-06-13,171.0,173.59,165.25,167.9,165.48,89061000
2024-06-12,150.0,150.58,147.64,149.55,147.4,56697000
2024-06-11,143.82,146.5,141.62,146.1,144.0,34844000
2024-06-10,140.98,144.9,140.91,144.05,141.97,31042000
2024-06-07,140.78,142.5,139.7,140.66,138.64,17859000
2024-06-06,142.19,142.27,138.82,140.13,138.11,20172000
2024-06-05,134.6,141.43,134.05,141.31,139.27,32947000
2024-06-04,132.04,133.2,130.7,133.08,131.17,23048000
2024-06-03,135.27,135.3,130.25,132.19,130.29,26278000
2024-05-31,136.14,136.26,130.73,132.85,130.94,73091000
2024-05-30,137.9,138.28,135.56,136.41,134.44,21717000
2024-05-29,139.91,139.91,138.3,139.07,137.06,26861000
2024-05-28,141.0,141.72,139.25,141.24,139.21,22919000
2024-05-24,139.98,141.36,139.2,140.78,138.76,16730000
2024-05-23,142.84,142.9,137.8,139.33,137.32,31039000
2024-05-22,139.6,140.5,138.42,139.22,137.22,21002000
2024-05-21,139.87,140.94,139.35,139.92,137.91,15333000
2024-05-20,139.6,141.69,139.32,141.4,139.37,27170000
2024-05-17,141.24,141.95,138.18,139.53,137.52,18174000
2024-05-16,142.6,144.54,140.51,141.21,139.18,28395000
2024-05-15,138.0,143.9,137.0,143.62,141.55,32757000
2024-05-14,133.23,138.2,132.58,138.0,136.02,19420000
2024-05-13,134.8,135.84,133.01,133.75,131.83,18507000
